Id,Label,Interest,clustering,pageranks,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,eigencentrality
fanta73,3187,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,3758,0
nicolasxth,3188,Survival,0.166667,0.000062,0,4,4,0,4,4,2,0.642857,0.722222,0,0,3764,0
fafirstzz,3189,Survival,0.166667,0.000062,0,3,3,0,6,6,2,0.615385,0.6875,0,0,3840,0
deyavu_,3190,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,3893,0
seszoo,3191,Survival,0.166667,0.000062,0,3,3,0,3,3,4,0.444444,0.59375,0,0,3903,0
doubleongz,3192,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,3913,0
mistertetto,3193,Survival,0.166667,0.000062,0,3,3,0,5,5,2,0.615385,0.6875,0,0,3923,0
sa_pond,3194,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,3939,0
x4rlive,3195,Survival,0.166667,0.000062,0,4,4,0,4,4,2,0.666667,0.75,0,0,4223,0
amt_mark,3196,Survival,0.166667,0.000062,0,6,6,0,6,6,2,0.8,0.875,0,0,4354,0
smartkilles1,3197,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,4391,0
nostmoon2,3198,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,4430,0
tillimilly,3199,Survival,0.166667,0.000062,0,3,3,0,6,6,4,0.466667,0.630952,0,0,4471,0
worknoiz,3200,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,4514,0
epictakumi,3201,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,4574,0
santulax,3202,Survival,0.166667,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,4709,0
souletx,3203,Survival,0.166667,0.000062,0,6,6,0,6,6,2,0.75,0.833333,0,0,4724,0
ssnowpink,3204,Survival,0.166667,0.000062,0,3,3,0,3,3,4,0.466667,0.630952,0,0,4752,0
salepisut,3205,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,4784,0
dragontoonsoul,3206,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,4996,0
mig0636215085,3207,Survival,0.166667,0.000062,0,3,3,0,3,3,4,0.466667,0.630952,0,0,5074,0
namhom_suki,3208,Survival,0.166667,0.000062,0,3,3,0,3,3,4,0.466667,0.630952,0,0,5102,0
spritezyz,3209,Survival,0.166667,0.000062,0,4,4,0,4,4,2,0.666667,0.75,0,0,5149,0
eemajinx,3210,Survival,0.166667,0.000062,0,1,1,0,2,2,1,1,1,0,0,5310,0
emeral__,3211,Survival,0.166667,0.000062,0,3,3,0,3,3,3,0.5,0.642857,0,0,5333,0
pangpondis,3212,Survival,0.166667,0.000062,0,3,3,0,3,3,4,0.466667,0.630952,0,0,5336,0
maxnum_02,3213,Survival,0.166667,0.000062,0,3,3,0,3,3,4,0.466667,0.630952,0,0,5338,0
kinsos4811,3214,Survival,0.166667,0.000062,0,3,3,0,3,3,4,0.466667,0.630952,0,0,5341,0
smilezerrr,3215,Survival,0.166667,0.000062,0,3,3,0,3,3,4,0.444444,0.59375,0,0,5343,0
ple0056,3216,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,5390,0
nametrp7,3217,Survival,0.166667,0.000062,0,3,3,0,3,3,4,0.466667,0.630952,0,0,5557,0
ggguufff,3218,Survival,0.166667,0.000062,0,4,4,0,4,4,2,0.666667,0.75,0,0,5713,0
paopass,3219,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,5822,0
kidamazaomi,3220,Survival,0.166667,0.000062,0,1,1,0,2,2,1,1,1,0,0,5857,0
thawat1992,3221,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,5929,0
napongtach,3222,Survival,0.166667,0.000062,0,4,4,0,7,7,2,0.666667,0.75,0,0,6000,0
chanaga17,3223,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,6036,0
amornrutnoey,3224,Survival,0.166667,0.000062,0,1,1,0,1,1,1,1,1,0,0,6097,0
kat_kat27,3225,Survival,0.166667,0.000062,0,3,3,0,3,3,4,0.466667,0.630952,0,0,6130,0
maribor03,3226,Survival,0.166667,0.000062,0,3,3,0,3,3,4,0.466667,0.630952,0,0,6139,0
chanathip2550,3227,Survival,0.166667,0.000062,0,3,3,0,3,3,3,0.5,0.642857,0,0,6183,0
misternoctiz,3228,Survival,0.166667,0.000062,0,1,1,0,1,1,1,1,1,0,0,6314,0
minnikumatvz,3229,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,6338,0
kimochizone,3230,Survival,0.166667,0.000062,0,1,1,0,1,1,2,0.538462,0.571429,0,0,6407,0
makung144,3231,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,6500,0
literceldong,3232,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,6566,0
jockers_monster,3233,Survival,0.166667,0.000062,0,4,4,0,4,4,2,0.666667,0.75,0,0,6585,0
gobcang,3234,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,6596,0
bankkygamerz,3235,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.615385,0.6875,0,0,6738,0
kimojika,3236,Survival,0.166667,0.000062,0,3,3,0,3,3,2,0.6,0.666667,0,0,6812,0
papergun,3237,Survival,0.166667,0.000062,0,1,1,0,1,1,1,1,1,0,0,6843,0
emmachattha,3238,Survival,0.166667,0.000062,0,1,1,0,1,1,1,1,1,0,0,6932,0
coinkatui,3239,Survival,0.15,0.000062,0,5,5,0,5,5,2,0.692308,0.777778,0,0,5771,0
nasmello,3240,Survival,0.133333,0.000062,0,6,6,0,6,6,2,0.75,0.833333,0,0,3665,0
pima_fantasy,3241,Survival,0.1,0.000062,0,1,1,0,2,2,3,0.5,0.547619,0,0,597,0
mireizy707,3242,Survival,0.1,0.000062,0,1,1,0,2,2,3,0.5,0.547619,0,0,630,0
eyelyrubybodadeo,3243,Survival,0.1,0.000062,0,1,1,0,2,2,3,0.5,0.547619,0,0,791,0
tonkao094,3244,Survival,0.1,0.000062,0,5,5,0,5,5,3,0.642857,0.759259,0,0,2236,0
nev3r,3245,Survival,0.1,0.000062,0,1,1,0,14,14,3,0.5,0.547619,0,0,2684,0
ki_kuroi,3246,Survival,0.1,0.000062,0,1,1,0,2,2,4,0.388889,0.464286,0,0,3546,0
atomic4198,3247,Survival,0.083333,0.000062,0,4,4,0,4,4,2,0.642857,0.722222,0,0,1351,0
rararinnnn,3248,Survival,0.083333,0.000062,0,1,1,0,2,2,1,1,1,0,0,1749,0
thanakrityean,3249,Survival,0.083333,0.000062,0,4,4,0,4,4,4,0.5,0.677083,0,0,2307,0
manitthisakk,3250,Survival,0.083333,0.000062,0,1,1,0,1,1,1,1,1,0,0,3533,0
akaneedeekamngao,3251,Survival,0.083333,0.000062,0,4,4,0,4,4,2,0.642857,0.722222,0,0,4341,0
dumbfacefox,3252,Survival,0.083333,0.000062,0,4,4,0,4,4,2,0.642857,0.722222,0,0,4499,0
babxnice,3253,Survival,0.083333,0.000062,0,4,4,0,4,4,4,0.538462,0.72619,0,0,5114,0
supaploy46,3254,Survival,0.083333,0.000062,0,4,4,0,4,4,4,0.538462,0.72619,0,0,5159,0
harry_copterrr,3255,Survival,0.083333,0.000062,0,1,1,0,1,1,1,1,1,0,0,5542,0
ddesperrado,3256,Survival,0.083333,0.000062,0,4,4,0,4,4,4,0.5,0.677083,0,0,5552,0
ryutarosz,3257,Survival,0.083333,0.000062,0,4,4,0,4,4,4,0.538462,0.72619,0,0,6171,0
pabomza2544,3258,Survival,0.071429,0.000062,0,1,1,0,2,2,3,0.5,0.547619,0,0,150,0
khwantheend,3259,Survival,0.066667,0.000062,0,1,1,0,2,2,3,0.5,0.547619,0,0,485,0
maddiiekat,3260,Survival,0.066667,0.000062,0,1,1,0,2,2,3,0.5,0.547619,0,0,607,0
kyo8mm,3261,Survival,0.066667,0.000062,0,1,1,0,2,2,3,0.5,0.547619,0,0,682,0
